Name,Description,Category,Address,Latitude,Longitude,Icon Color,Google Maps URL,Operating Hours,Admission Fee,Ratings,Notes,Type
Punkyville,"Charles ""Punky"" Beckett, who works in construction, has used his skills to build his own scaled-down retro town next to his house, filling the buildings with his collections of old things.",Roadside Attraction,"1546 US-27, Falmouth, KY 41040, United States",38.64558821,-84.32093043,N/A,"https://www.google.co.uk/maps/place/Punkyville/@38.6453452,-84.330522,1921m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8841830619d21867:0x3eff7b4fce95680f!8m2!3d38.6453452!4d-84.3209948!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNeU9GcDZUR1ozRUFF4AEA-gEECAAQSw!16s%2Fg%2F11f1011gn2?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",9 AM–6 PM,,4.7/5,,Attraction
Behringer-Crawford Museum,"Museum tracing regional history with eclectic artifacts, dioramas & a model train display.",Roadside Attraction,"1600 Montague Rd, Covington, KY 41011, United States",39.08144331,-84.53861912,N/A,"https://www.google.co.uk/maps/place/Behringer-Crawford+Museum/@39.0812351,-84.5481034,1910m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8841b6c25d37db49:0xc3a51547c70fddff!8m2!3d39.0812351!4d-84.5385762!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBBm11c2V1beABAA!16s%2Fm%2F0n9hd6n?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–5 PM,,4.6/5,,Attraction
Fork in the Road,The Fork In the Road resides at 2018 Uhls Road in Franklin Kentucky,Roadside Attraction,"1389 Uhls Rd, Franklin, KY 42134, United States",36.79148976,-86.5230709,N/A,"https://www.google.co.uk/maps/place/Fork+in+the+Road/@36.785037,-86.5267831,1970m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8865c74e5f32d6bb:0xc88b9bcf1ce5410a!8m2!3d36.7912406!4d-86.5230709!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOWU4wcHBZMlozRUFF4AEA-gEECAAQMw!16s%2Fg%2F11jjp24jwb?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.9/5,,Attraction
Bell's Tavern,"A former 19th-century tavern, famous for its peach brandy and honey concoction.",Roadside Attraction,"130-318 Old Dixie Hwy, Park City, KY 42160, United States",37.09199285,-86.04975741,N/A,"https://www.google.co.uk/maps/place/Bell's+Tavern/@37.09197,-86.0527621,583m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x88661a59d02f6d51:0x45ed4d2225c0bc93!8m2!3d37.0917986!4d-86.0498982!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBE2hpc3RvcmljYWxfbGFuZG1hcmuaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnlaMWsyZUMxM1JSQULgAQD6AQQIABAz!16s%2Fm%2F06_7jdc?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.4/5,,Attraction
Capital City Museum,"Multiple exhibits chronicling 200 years of Kentucky's heritage, on the site of a historic hotel.",Roadside Attraction,"325 Ann St, Frankfort, KY 40601, United States",38.19857071,-84.87580071,N/A,"https://www.google.co.uk/maps/place/Capital+City+Museum/@38.1984801,-84.8771633,483m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x884274b66897a471:0x299cf8adb438522b!8m2!3d38.1984864!4d-84.8757202!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBDmhpc3RvcnlfbXVzZXVt4AEA!16s%2Fg%2F1tdd5yxk?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.7/5,,Attraction
Creation Museum,"Indoor/outdoor, Bible-themed museum with exhibits ranging from Noah's Ark to a petting zoo.",Roadside Attraction,"2800 Bullittsburg Church Rd, Petersburg, KY 41080, United States",39.08611524,-84.78362945,N/A,"https://www.google.co.uk/maps/place/Creation+Museum/@39.0860507,-84.7860488,477m/data=!3m2!1e3!5s0x8841d1d1dc8b84f5:0x61dfd616116c4ec!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8841d1cde443c219:0x37acc1b9e7f681f4!8m2!3d39.0860507!4d-84.783667!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBBm11c2V1beABAA!16s%2Fm%2F02p4892?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",9 AM–6 PM,,4.6/5,,Attraction
Mammoth Cave Wildlife Museum,"14,000 sq. ft. of rare & exotic taxidermied lions, tigers, bears, insects & snow leopards.",Roadside Attraction,"409-A E Happy Valley St, Cave City, KY 42127, United States",37.12691669,-85.96117191,N/A,"https://www.google.co.uk/maps/place/Mammoth+Cave+Wildlife+Museum/@37.1268504,-85.9635698,490m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x886618db6ecee3c3:0x522dd1ebb323edfb!8m2!3d37.1268504!4d-85.961188!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBBm11c2V1beABAA!16s%2Fg%2F1w0p6cfv?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",9 AM–5 PM,,4.3/5,,Attraction
Bill Monroe museum,"It is the only Museum dedicated entirely to the life and legacy of Bill Monroe and the early foundations of bluegrass music. The museum opened April 24, 2018 in Rosine, Kentucky",Roadside Attraction,"55 Amelia St, Rosine, KY 42370, United States",37.44945888,-86.73805456,N/A,"https://www.google.co.uk/maps/place/Bill+Monroe+museum/@37.4494099,-86.7405061,488m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x886f6fe135042ee3:0xe1a1f074dd1ecbf5!8m2!3d37.4494099!4d-86.7381243!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBF2hpc3RvcmljYWxfcGxhY2VfbXVzZXVt4AEA!16zL20vMDgzcDdo?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.9/5,,Attraction
Crystal Onyx Cave,Crystal Onyx is one of Kentucky’s premier show caves with spectacular beauty throughout. ,Roadside Attraction,"425 Prewitts Knob Rd, Cave City, KY 42127, United States",37.1106348,-85.97401236,N/A,"https://www.google.co.uk/maps/place/Crystal+Onyx+Cave/@37.1097129,-85.9740124,490m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x886619033094e4d9:0x1004e8fd55c7ebc!8m2!3d37.1105856!4d-85.974007!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA!16s%2Fg%2F11f10dh9pl?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.9/5,,Attraction
Donkey Tree,A roadside tree that vaguely resembles a donkey head.,Roadside Attraction,"Springfield, KY 40069, United States",37.76313534,-85.28759071,N/A,"https://www.google.co.uk/maps/place/Donkey+Tree/@37.756954,-85.3096131,3465m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x886849ceaadd9549:0x727945b53ab3d948!8m2!3d37.7627151!4d-85.2876903!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBE2hpc3RvcmljYWxfbGFuZG1hcmuaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUm9NamRIYVhOM1JSQULgAQD6AQQIABAu!16s%2Fg%2F11gclzl3b9?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.9/5,,Attraction
Florence Y'all Water Tower,"The Florence Y'all Water Tower is a water tower owned by the city of Florence, Kentucky, United States. It stands between the Florence Mall and Interstate 75/Interstate 71, where it is seen by millions of interstate motorists annually.",Roadside Attraction,"500 Mall Circle Rd, Florence, KY 41042, United States",38.99774174,-84.64765448,N/A,"https://www.google.co.uk/maps/place/Florence+Y'all+Water+Tower/@38.9975479,-84.6497198,478m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8841c7acd391fc7d:0x24e4b56d4cd63c4e!8m2!3d38.9976792!4d-84.6476895!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOdGMyRjJXVzFCUlJBQuABAPoBBQisARAn!16s%2Fm%2F027lp4m?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",8 AM–5 PM,,4.4/5,,Attraction
Marker: Uncle Tom's Cabin Site,"A banged-up old historical marker explains that the plantation mansion of Uncle Tom's master, which was torn down in 1926, was a mile down the road. ""Legendary cabin of Uncle Tom was behind the mansion.",Roadside Attraction,"7636 Walker Pike, Paint Lick, KY 40461, United States",37.58255441,-84.44917168,N/A,"https://www.google.co.uk/maps/place/Marker:+Uncle+Tom's+Cabin+Site/@37.5826139,-84.4551584,1949m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8842e8bab01e0255:0xbafd0e9e7237833b!8m2!3d37.5822377!4d-84.4493648!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBE2hpc3RvcmljYWxfbGFuZG1hcmuaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjZhVzlxYWxkbkVBReABAPoBBAhDEEE!16s%2Fg%2F11c5szx7_1?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
Oscar Getz Museum of Bourbon History,50-year collection of rare American whiskey artifacts from pre-colonial days till after Prohibition.,Roadside Attraction,"114 N 5th St, Bardstown, KY 40004, United States",37.8115049,-85.47107807,N/A,"https://www.google.co.uk/maps/place/Oscar+Getz+Museum+of+Bourbon+History/@37.811293,-85.4805409,1943m/data=!3m2!1e3!5s0x88685228d7f7ce57:0x28b8ce596983db0e!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x88685228f1c45bc3:0xc8a126f47b722083!8m2!3d37.811293!4d-85.4710137!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBDmhpc3RvcnlfbXVzZXVt4AEA!16zL20vMGI2MHY2?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.7/5,,Attraction
Rock House Natural Bridge,,Roadside Attraction,"Jamestown, KY 42629, United States",36.88484085,-85.23596734,N/A,"https://www.google.co.uk/maps/place/Rock+House+Natural+Bridge/@36.8846778,-85.245516,1968m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8867eae6b1ff0a15:0x16d77b873cc503e3!8m2!3d36.8846778!4d-85.2359888!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSQ09Ua3lOM0ZSUlJBQuABAPoBBAgAEC4!16s%2Fg%2F12q4tbnk_?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.7/5,,Attraction
Nostalgia Station Toy Museum,Museum featuring a variety of model trains & other toys in a restored depot dating to 1911.,Roadside Attraction,"279 Depot St, Versailles, KY 40383, United States",38.05584971,-84.7260936,N/A,"https://www.google.co.uk/maps/place/Nostalgia+Station+Toy+Museum/@38.0556723,-84.7356208,1937m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x88426f0bf875fe75:0x4a3f4b5c6ebd1baa!8m2!3d38.0556723!4d-84.7260936!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBBm11c2V1beABAA!16s%2Fg%2F1tgpywx6?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–5 PM,,4.6/5,,Attraction
Great American Dollhouse Museum,Quaint dollhouse museum featuring reconstructions of American social history in miniature.,Roadside Attraction,"344 Swope Dr, Danville, KY 40422, United States",37.65027975,-84.77789885,N/A,"https://www.google.co.uk/maps/place/Great+American+Dollhouse+Museum/@37.6500504,-84.7875548,1948m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x88429a7e6d8a4947:0x72ed1476773c3150!8m2!3d37.6500504!4d-84.7780276!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBBm11c2V1beABAA!16s%2Fg%2F1tsjf9zx?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",11 AM–5 PM,,4.7/5,,Attraction
Big Bone Lick State Historic Site,"Historic site with a museum housing fossilized bones, plus a campground, trails, mini-golf & more.",Roadside Attraction,"3380 Beaver Rd, Union, KY 41091, United States",38.88882732,-84.74783563,N/A,"https://www.google.co.uk/maps/place/Big+Bone+Lick+State+Historic+Site/@38.8875457,-84.7503527,805m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8841c296c5560753:0xaae50f751bc9b734!8m2!3d38.8888642!4d-84.7476118!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBCnN0YXRlX3BhcmuaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTXljRGN6V21oQlJSQULgAQD6AQQIABBB!16zL20vMDJkMXJw?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.6/5,,Attraction
USS Sachem Ruins,"A ship that lived many lives under many names is now known merely as the ""Ghost Ship.""",Roadside Attraction,"2478 Lawrenceburg Ferry Rd, Petersburg, KY 41080, United States",39.08116906,-84.8484212,N/A,"https://www.google.co.uk/maps/place/USS+Sachem+Ruins/@39.0794659,-84.8493331,955m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8841d0d6e3cfdc45:0xf6d9420675c563c8!8m2!3d39.0810483!4d-84.8483959!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBDWhpc3RvcmljX3NpdGWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkljVXRQTTFWUkVBReABAPoBBAgAEEI!16s%2Fg%2F113gnn1jn?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.6/5,,Attraction
Broke Leg Falls,,Roadside Attraction,"Wellington, KY 40387, United States",37.90617435,-83.48735407,N/A,"https://www.google.co.uk/maps/place/Broke+Leg+Falls/@37.9113126,-83.4964307,1941m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x88447bc06a511fab:0x9470b4ee74f15713!8m2!3d37.9059135!4d-83.4873389!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBC3NjZW5pY19zcG90mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5YTUc5ZmJVbG5FQUXgAQD6AQQIABAm!16s%2Fg%2F1tf1pj6v?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.6/5,,Attraction
Derby Clock,,Roadside Attraction,"651 S 4th St, Louisville, KY 40202, United States",38.24721397,-85.75801622,N/A,"https://www.google.co.uk/maps/place/Derby+Clock/@38.2472215,-85.7585124,102m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x886973001a09e6bd:0xbc6da1a04647be58!8m2!3d38.2471708!4d-85.7577874!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSRWNqUnBVbEozRUFF4AEA-gEFCIIBECw!16s%2Fg%2F11vz253_cg?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,5.0/5,,Attraction
My Old Kentucky Home State Park,"Federal-style, 19th-century mansion with tours, musicals at an amphitheater & a golf course.",Roadside Attraction,"501 E Stephen Foster Ave, Bardstown, KY 40004, United States",37.80696682,-85.45648402,N/A,"https://www.google.co.uk/maps/place/My+Old+Kentucky+Home+State+Park/@37.8070833,-85.4569135,210m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8868521e136447bf:0xda312b73e4bae827!8m2!3d37.8069259!4d-85.4564599!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBCnN0YXRlX3BhcmvgAQA!16zL20vMDgyOWht?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",9 AM–5 PM,,4.6/5,,Attraction
Indian Head Rock,"The Indian Head Rock is an eight-ton sandstone boulder, which had rested at the bottom of the Ohio River, until September 2007 when it was retrieved by a group of local divers, led by amateur historian Steve Shaffer of Ironton, Ohio",Roadside Attraction,"South Shore, KY 41175, United States",38.72056896,-82.957462,N/A,"https://www.google.co.uk/maps/place/Indian+Head+Rock/@38.7205156,-82.958492,240m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x88468b3aeae86b49:0xa25a2a3634339cdb!8m2!3d38.7205156!4d-82.9574612!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOeE1HVkxRa05uRUFF4AEA-gEECFcQOw!16s%2Fm%2F043l5j5?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",8 AM–8 PM,,2.3/5,,Attraction
Aviation Heritage Park and Museum,"The Aviation Heritage Park and Museum is an aviation museum located in Bowling Green, Kentucky. The park and museum highlight regional pilots their contributions to United States air and space travel. ",Roadside Attraction,"1825 Three Springs Rd, Bowling Green, KY 42104, United States",36.91946741,-86.43509226,N/A,"https://www.google.co.uk/maps/place/Aviation+Heritage+Park+and+Museum/@36.9191987,-86.4360215,413m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8865e8147d081c07:0x5f7583daff104186!8m2!3d36.9195!4d-86.4350428!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBBHBhcmuaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmhiVzlZVUhSQlJSQULgAQD6AQQIABAm!16s%2Fg%2F11b5yqn62d?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.7/5,,Attraction
Kentucky Rushmore,,Roadside Attraction,"1583 Bardstown Rd, Louisville, KY 40205, United States",38.23094776,-85.70483244,N/A,"https://www.google.co.uk/maps/place/Kentucky+Rushmore/@38.2309283,-85.7054193,144m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x88690df634970e0b:0x9a0b2ef0d54e2e94!8m2!3d38.2309284!4d-85.7048332!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA!16s%2Fg%2F11q93mddvv?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,2.8/5,,Attraction
Vent Haven Museum,"Offbeat history museum displaying hundreds of ventriloquist figures, plus photos & memorabilia.",Roadside Attraction,"33 W Maple Ave, Fort Mitchell, KY 41011, United States",39.05308818,-84.55193975,N/A,"https://www.google.co.uk/maps/place/Vent+Haven+Museum/@39.0530184,-84.5526693,239m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8841b71224efa045:0x56148cab349c947e!8m2!3d39.0530184!4d-84.5519612!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBBm11c2V1beABAA!16s%2Fm%2F03hm_8w?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
Hiestand House Tourist Info,"German-style stone house from 1823, with period antiques, history exhibits & landscaped gardens.",Roadside Attraction,"1075 Campbellsville Byp, Campbellsville, KY 42718, United States",37.34988096,-85.37521086,N/A,"https://www.google.co.uk/maps/place/Hiestand+House+Tourist+Info/@37.3492833,-85.3784875,598m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x886871961a204dfd:0x8f2506ed9a3fd1fc!8m2!3d37.3498117!4d-85.3753426!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBBm11c2V1beABAA!16s%2Fg%2F1tg_mccv?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–3 PM,,4.7/5,,Attraction
Bourbon Traveler Signpost,A 22-foot-tall pole has been outfitted with directional arrows and distances to over 30 Kentucky bourbon distilleries.,Roadside Attraction,"301 W Main St, Frankfort, KY 40601, United States",38.19847469,-84.87782424,N/A,"https://www.google.co.uk/maps/place/Bourbon+Traveler+Signpost/@38.1984054,-84.8783477,171m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x88427545ca6aeb01:0x22836b72dffa22bc!8m2!3d38.1984396!4d-84.8778924!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOMlowcElPRXBCRUFF4AEA-gEECAAQJg!16s%2Fg%2F11v1brd8lv?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,5.0/5,,Attraction
Historic RailPark & Train Museum,"Train museum in a former station with historical exhibits, a model railroad & vintage car tours",Roadside Attraction,"401 Kentucky St, Bowling Green, KY 42101, United States",37.00019812,-86.43824495,N/A,"https://www.google.co.uk/maps/place/Historic+RailPark+%26+Train+Museum/@37.0001692,-86.4390979,246m/data=!3m1!1e3!4m11!1m3!2m2!1sRoadside+Attractions+in+Kentucky!6e1!3m6!1s0x8865ef4701cb1d77:0x97eb8155e6668644!8m2!3d37.0001692!4d-86.4382558!15sCiBSb2Fkc2lkZSBBdHRyYWN0aW9ucyBpbiBLZW50dWNreVoiIiByb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBrZW50dWNreZIBDmhpc3RvcnlfbXVzZXVt4AEA!16s%2Fm%2F0421q1n?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–4 PM,,4.5/5,,Attraction
